366
1.147908E+06 6.332148E+22 2.462128E+17 6.913641E+29
1.258649E+06 6.970470E+22 2.515209E+17 7.580567E+29
1.380097E+06 7.684835E+22 2.569386E+17 8.311973E+29
1.513230E+06 8.484124E+22 2.624670E+17 9.113749E+29
1.659273E+06 9.378884E+22 2.681110E+17 9.993270E+29
1.819327E+06 1.038244E+23 2.738842E+17 1.095716E+30
1.994860E+06 1.150866E+23 2.797930E+17 1.201426E+30
2.187340E+06 1.277420E+23 2.858484E+17 1.317342E+30
2.398359E+06 1.419738E+23 2.920589E+17 1.444421E+30
2.629752E+06 1.579929E+23 2.984342E+17 1.583768E+30
2.883477E+06 1.760324E+23 3.049818E+17 1.736563E+30
3.161674E+06 1.963754E+23 3.117157E+17 1.904094E+30
3.466731E+06 2.193272E+23 3.186446E+17 2.087799E+30
3.801217E+06 2.452431E+23 3.257798E+17 2.289224E+30
4.167946E+06 2.745226E+23 3.331318E+17 2.510064E+30
4.570100E+06 3.076210E+23 3.407113E+17 2.752235E+30
5.011043E+06 3.450599E+23 3.485304E+17 3.017761E+30
5.494509E+06 3.874278E+23 3.566002E+17 3.308892E+30
6.024595E+06 4.353852E+23 3.649308E+17 3.628093E+30
6.605892E+06 4.896980E+23 3.735352E+17 3.978127E+30
7.243416E+06 5.512211E+23 3.824241E+17 4.362017E+30
7.942124E+06 6.209480E+23 3.916118E+17 4.782744E+30
8.708128E+06 6.999333E+23 4.011039E+17 5.243989E+30
9.548780E+06 7.894648E+23 4.109164E+17 5.750177E+30
1.047019E+07 8.909857E+23 4.210635E+17 6.304988E+30
1.148032E+07 1.006050E+24 4.315523E+17 6.913209E+30
1.258772E+07 1.136545E+24 4.424011E+17 7.579996E+30
1.380220E+07 1.284469E+24 4.536168E+17 8.311244E+30
1.513415E+07 1.451987E+24 4.652003E+17 9.113214E+30
1.659459E+07 1.641929E+24 4.771784E+17 9.992533E+30
1.819512E+07 1.857182E+24 4.895584E+17 1.095619E+31
1.995107E+07 2.101132E+24 5.023542E+17 1.201341E+31
2.187588E+07 2.377608E+24 5.155798E+17 1.317227E+31
2.398668E+07 2.690886E+24 5.292472E+17 1.444310E+31
2.630123E+07 3.045848E+24 5.433703E+17 1.583658E+31
2.883909E+07 3.447935E+24 5.579605E+17 1.736447E+31
3.162168E+07 3.903363E+24 5.730320E+17 1.903968E+31
3.467287E+07 4.419182E+24 5.885997E+17 2.087655E+31
3.801835E+07 5.003330E+24 6.046782E+17 2.289057E+31
4.168687E+07 5.664964E+24 6.212869E+17 2.509901E+31
4.570964E+07 6.413187E+24 6.384161E+17 2.752067E+31
5.012031E+07 7.260767E+24 6.561122E+17 3.017579E+31
5.495620E+07 8.220470E+24 6.743859E+17 3.308682E+31
6.025954E+07 9.305616E+24 6.932298E+17 3.627917E+31
6.607127E+07 1.053397E+25 7.126836E+17 3.977747E+31
7.245269E+07 1.192329E+25 7.327499E+17 4.361861E+31
7.943977E+07 1.349522E+25 7.534554E+17 4.782422E+31
8.999865E+07 1.411301E+25 7.607657E+17 5.417963E+31
9.717474E+07 1.566885E+25 7.773936E+17 5.849888E+31
1.049321E+08 1.739509E+25 7.944794E+17 6.316793E+31
1.133013E+08 1.930950E+25 8.120273E+17 6.820506E+31
1.223433E+08 2.143261E+25 8.300503E+17 7.364712E+31
1.321074E+08 2.378497E+25 8.485433E+17 7.952357E+31
1.426483E+08 2.639376E+25 8.675365E+17 8.586750E+31
1.540274E+08 2.928508E+25 8.870313E+17 9.271567E+31
1.663181E+08 3.248889E+25 9.070368E+17 1.001123E+32
1.795937E+08 3.603963E+25 9.275698E+17 1.081015E+32
1.939216E+08 3.997335E+25 9.486363E+17 1.167238E+32
2.093934E+08 4.433003E+25 9.702438E+17 1.260342E+32
2.261011E+08 4.915685E+25 9.924140E+17 1.360881E+32
2.441488E+08 5.450266E+25 1.015153E+18 1.469480E+32
2.636278E+08 6.042406E+25 1.038479E+18 1.586690E+32
2.846670E+08 6.697934E+25 1.062393E+18 1.713284E+32
3.073824E+08 7.423400E+25 1.086903E+18 1.849960E+32
3.319086E+08 8.227130E+25 1.112050E+18 1.997528E+32
3.583926E+08 9.116340E+25 1.137816E+18 2.156870E+32
3.869934E+08 1.010102E+26 1.164239E+18 2.328944E+32
4.178761E+08 1.119061E+26 1.191316E+18 2.514741E+32
4.512244E+08 1.239676E+26 1.219075E+18 2.715364E+32
4.872277E+08 1.373168E+26 1.247526E+18 2.931954E+32
5.261126E+08 1.520815E+26 1.276669E+18 3.165872E+32
5.680992E+08 1.684169E+26 1.306529E+18 3.418440E+32
6.134322E+08 1.864953E+26 1.337132E+18 3.691129E+32
6.623744E+08 2.064887E+26 1.368475E+18 3.985518E+32
7.152326E+08 2.286023E+26 1.400581E+18 4.303451E+32
7.723120E+08 2.530639E+26 1.433470E+18 4.646761E+32
8.339798E+08 2.801065E+26 1.467141E+18 5.017654E+32
9.005423E+08 3.100244E+26 1.501638E+18 5.417972E+32
9.723650E+08 3.431283E+26 1.536989E+18 5.849908E+32
1.050001E+09 3.797291E+26 1.573184E+18 6.316784E+32
1.133815E+09 4.202098E+26 1.610257E+18 6.820798E+32
1.224298E+09 4.649644E+26 1.648213E+18 7.364886E+32
1.322000E+09 5.144316E+26 1.687066E+18 7.952361E+32
1.427472E+09 5.691052E+26 1.726834E+18 8.586527E+32
1.541447E+09 6.296069E+26 1.767588E+18 9.271795E+32
1.664478E+09 6.963809E+26 1.809242E+18 1.001147E+33
1.797296E+09 7.702597E+26 1.851921E+18 1.080995E+33
1.940760E+09 8.518538E+26 1.895572E+18 1.167239E+33
2.095664E+09 9.420514E+26 1.940259E+18 1.260356E+33
2.262926E+09 1.041630E+27 1.985947E+18 1.360896E+33
2.443526E+09 1.151698E+27 2.032714E+18 1.469448E+33
2.638625E+09 1.273257E+27 2.080545E+18 1.586709E+33
2.849202E+09 1.407526E+27 2.129471E+18 1.713266E+33
3.076665E+09 1.555895E+27 2.179537E+18 1.849964E+33
3.322236E+09 1.719804E+27 2.230758E+18 1.997536E+33
3.587385E+09 1.900921E+27 2.283173E+18 2.156863E+33
3.873763E+09 2.100855E+27 2.336755E+18 2.328937E+33
4.183023E+09 2.321658E+27 2.391554E+18 2.514749E+33
4.516938E+09 2.565442E+27 2.447583E+18 2.715361E+33
4.877464E+09 2.834591E+27 2.504869E+18 2.931949E+33
5.266870E+09 3.131605E+27 2.563411E+18 3.165869E+33
5.687291E+09 3.459536E+27 2.623268E+18 3.418406E+33
6.141116E+09 3.821381E+27 2.684432E+18 3.690988E+33
6.631773E+09 4.220526E+27 2.746911E+18 3.985673E+33
7.160972E+09 4.661023E+27 2.810764E+18 4.303483E+33
7.733002E+09 5.147535E+27 2.876072E+18 4.646990E+33
8.350297E+09 5.684391E+27 2.942807E+18 5.017653E+33
9.016540E+09 6.276642E+27 3.010987E+18 5.417677E+33
9.736620E+09 6.929950E+27 3.080634E+18 5.849992E+33
1.051421E+10 7.650421E+27 3.151759E+18 6.316800E+33
1.135359E+10 8.445270E+27 3.224424E+18 6.820661E+33
1.226027E+10 9.321158E+27 3.298575E+18 7.364873E+33
1.323915E+10 1.028697E+28 3.374291E+18 7.952371E+33
1.429633E+10 1.135157E+28 3.451581E+18 8.586816E+33
1.543794E+10 1.252553E+28 3.530504E+18 9.271867E+33
1.667010E+10 1.382049E+28 3.611125E+18 1.001119E+34
1.800137E+10 1.524811E+28 3.693432E+18 1.080990E+34
1.943910E+10 1.682116E+28 3.777414E+18 1.167241E+34
2.099122E+10 1.855406E+28 3.863087E+18 1.260346E+34
2.266755E+10 2.046347E+28 3.950505E+18 1.360892E+34
2.447787E+10 2.256660E+28 4.039668E+18 1.469463E+34
2.643257E+10 2.488177E+28 4.130560E+18 1.586682E+34
2.854390E+10 2.743228E+28 4.223284E+18 1.713281E+34
3.082347E+10 3.024478E+28 4.317968E+18 1.849953E+34
3.328536E+10 3.334036E+28 4.414473E+18 1.997541E+34
3.594364E+10 3.674900E+28 4.512875E+18 2.156885E+34
3.881421E+10 4.050066E+28 4.613168E+18 2.328935E+34
4.191422E+10 4.462755E+28 4.715330E+18 2.514716E+34
4.526263E+10 4.916851E+28 4.819425E+18 2.715360E+34
4.887778E+10 5.416573E+28 4.925503E+18 2.931963E+34
5.278233E+10 5.966918E+28 5.033683E+18 3.165877E+34
5.699828E+10 6.572490E+28 5.143911E+18 3.418416E+34
6.155321E+10 7.238010E+28 5.256085E+18 3.691225E+34
6.646596E+10 7.970137E+28 5.370358E+18 3.985430E+34
7.177648E+10 8.774422E+28 5.486606E+18 4.303414E+34
7.751530E+10 9.658636E+28 5.604946E+18 4.646999E+34
8.370678E+10 1.063166E+29 5.725531E+18 5.017636E+34
9.039391E+10 1.170126E+29 5.848277E+18 5.417889E+34
9.761324E+10 1.287633E+29 5.973148E+18 5.849937E+34
1.054139E+11 1.416629E+29 6.100084E+18 6.316709E+34
1.138386E+11 1.558281E+29 6.229155E+18 6.820751E+34
1.229300E+11 1.713865E+29 6.360429E+18 7.364608E+34
1.327558E+11 1.884880E+29 6.494043E+18 7.952304E+34
1.433648E+11 2.072657E+29 6.629892E+18 8.586746E+34
1.548179E+11 2.278641E+29 6.767884E+18 9.271572E+34
1.671889E+11 2.504496E+29 6.907988E+18 1.001116E+35
1.805510E+11 2.752220E+29 7.050284E+18 1.080988E+35
1.949839E+11 3.024478E+29 7.195092E+18 1.167247E+35
2.105669E+11 3.322879E+29 7.342055E+18 1.260364E+35
2.273919E+11 3.649977E+29 7.491226E+18 1.360887E+35
2.455692E+11 4.008325E+29 7.642549E+18 1.469470E+35
2.651965E+11 4.400921E+29 7.796059E+18 1.586696E+35
2.863901E+11 4.831594E+29 7.951990E+18 1.713254E+35
3.092846E+11 5.303119E+29 8.110072E+18 1.849946E+35
3.340085E+11 5.819271E+29 8.270302E+18 1.997534E+35
3.607086E+11 6.383214E+29 8.432404E+18 2.156890E+35
3.895441E+11 6.958258E+29 8.585463E+18 2.328960E+35
4.206801E+11 7.557726E+29 8.733211E+18 2.514728E+35
4.543124E+11 8.045625E+29 8.844578E+18 2.715360E+35
4.906245E+11 8.352574E+29 8.909477E+18 2.931958E+35
5.298429E+11 8.650088E+29 8.967731E+18 3.165875E+35
5.721877E+11 8.957592E+29 9.023489E+18 3.418423E+35
6.179407E+11 9.282858E+29 9.078106E+18 3.691282E+35
6.673152E+11 9.631437E+29 9.132308E+18 3.985721E+35
7.206057E+11 1.000888E+30 9.186659E+18 4.303492E+35
7.781792E+11 1.041907E+30 9.241358E+18 4.646783E+35
8.403411E+11 1.086923E+30 9.296947E+18 5.017409E+35
9.075212E+11 1.136379E+30 9.353502E+18 5.417931E+35
9.800233E+11 1.190997E+30 9.411339E+18 5.850155E+35
1.058277E+12 1.251499E+30 9.470668E+18 6.316634E+35
1.142832E+12 1.318439E+30 9.531456E+18 6.820649E+35
1.234118E+12 1.392651E+30 9.593861E+18 7.364741E+35
1.332684E+12 1.474967E+30 9.657962E+18 7.952190E+35
1.439144E+12 1.566441E+30 9.723925E+18 8.586635E+35
1.554108E+12 1.668683E+30 9.792199E+18 9.271711E+35
1.678250E+12 1.782082E+30 9.862321E+18 1.001142E+36
1.812303E+12 1.908803E+30 9.934883E+18 1.081012E+36
1.957065E+12 2.049733E+30 1.000961E+19 1.167256E+36
2.113327E+12 2.207315E+30 1.008699E+19 1.260343E+36
2.282133E+12 2.382715E+30 1.016675E+19 1.360894E+36
2.464401E+12 2.578596E+30 1.024923E+19 1.469453E+36
2.661229E+12 2.796791E+30 1.033431E+19 1.586675E+36
2.873844E+12 3.041407E+30 1.042263E+19 1.713285E+36
3.103345E+12 3.312389E+30 1.051323E+19 1.849938E+36
3.351263E+12 3.616785E+30 1.060748E+19 1.997542E+36
3.618944E+12 3.955983E+30 1.070473E+19 2.156894E+36
3.907978E+12 4.332426E+30 1.080468E+19 2.328940E+36
4.220141E+12 4.753996E+30 1.090832E+19 2.514732E+36
4.557267E+12 5.224911E+30 1.101553E+19 2.715358E+36
4.921314E+12 5.748223E+30 1.112586E+19 2.931978E+36
5.314425E+12 6.331038E+30 1.123963E+19 3.165863E+36
5.738984E+12 6.979351E+30 1.135682E+19 3.418427E+36
6.197318E+12 7.704262E+30 1.147817E+19 3.691046E+36
6.692298E+12 8.512432E+30 1.160344E+19 3.985422E+36
7.227056E+12 9.407192E+30 1.173187E+19 4.303410E+36
7.804643E+12 1.040075E+31 1.186392E+19 4.646816E+36
8.428115E+12 1.150810E+31 1.200021E+19 5.017448E+36
9.101769E+12 1.274145E+31 1.214076E+19 5.417849E+36
9.829260E+12 1.411023E+31 1.228519E+19 5.850181E+36
1.061426E+13 1.563388E+31 1.243407E+19 6.316616E+36
1.146291E+13 1.731738E+31 1.258638E+19 6.820781E+36
1.237885E+13 1.918406E+31 1.274277E+19 7.364832E+36
1.336822E+13 2.125888E+31 1.290372E+19 7.952396E+36
1.443653E+13 2.355073E+31 1.306834E+19 8.586719E+36
1.559049E+13 2.609458E+31 1.323753E+19 9.271778E+36
1.683623E+13 2.892873E+31 1.341207E+19 1.001118E+37
1.818232E+13 3.205872E+31 1.359055E+19 1.080999E+37
1.963549E+13 3.552508E+31 1.377358E+19 1.167216E+37
2.120553E+13 3.937833E+31 1.396196E+19 1.260349E+37
2.290100E+13 4.363454E+31 1.415463E+19 1.360900E+37
2.473170E+13 4.835312E+31 1.435240E+19 1.469448E+37
2.670925E+13 5.360790E+31 1.455634E+19 1.586677E+37
2.884528E+13 5.942495E+31 1.476536E+19 1.713271E+37
3.115203E+13 6.589142E+31 1.498050E+19 1.849951E+37
3.364357E+13 7.312388E+31 1.520329E+19 1.997544E+37
3.633396E+13 8.117228E+31 1.543285E+19 2.156877E+37
3.924036E+13 9.017539E+31 1.567060E+19 2.328957E+37
4.237928E+13 1.003053E+32 1.591827E+19 2.514754E+37
4.576906E+13 1.117062E+32 1.617635E+19 2.715344E+37
4.943115E+13 1.245892E+32 1.644636E+19 2.931984E+37
5.338573E+13 1.392928E+32 1.673167E+19 3.165854E+37
5.765788E+13 1.559947E+32 1.703171E+19 3.418423E+37
6.226962E+13 1.751498E+32 1.735029E+19 3.690975E+37
6.725648E+13 1.973690E+32 1.769241E+19 3.985588E+37
7.264112E+13 2.230295E+32 1.805817E+19 4.303575E+37
7.845405E+13 2.529751E+32 1.845332E+19 4.646710E+37
8.473817E+13 2.883714E+32 1.888569E+19 5.017487E+37
9.152412E+13 3.305561E+32 1.936268E+19 5.417672E+37
9.886079E+13 3.825321E+32 1.990667E+19 5.850087E+37
1.067849E+14 4.386989E+32 2.045072E+19 6.316846E+37
1.153455E+14 4.984735E+32 2.098661E+19 6.820789E+37
1.246037E+14 5.491340E+32 2.140700E+19 7.365513E+37
1.345963E+14 6.553618E+32 2.222299E+19 7.953033E+37
1.453967E+14 7.892983E+32 2.317499E+19 8.587425E+37
1.570722E+14 9.598689E+32 2.429663E+19 9.272426E+37
1.696963E+14 1.180451E+33 2.563835E+19 1.001207E+38
1.833487E+14 1.458870E+33 2.720434E+19 1.081065E+38
1.981213E+14 1.814831E+33 2.905521E+19 1.167312E+38
2.141057E+14 2.275089E+33 3.126684E+19 1.260422E+38
2.314125E+14 2.857016E+33 3.384968E+19 1.360965E+38
2.501580E+14 3.594582E+33 3.687208E+19 1.469527E+38
2.704708E+14 4.538243E+33 4.044041E+19 1.586733E+38
2.925043E+14 5.719360E+33 4.455881E+19 1.713324E+38
3.164117E+14 7.204151E+33 4.932974E+19 1.850002E+38
3.423708E+14 9.083036E+33 5.488885E+19 1.997557E+38
3.705840E+14 1.141707E+34 6.124176E+19 2.156865E+38
4.012847E+14 1.434003E+34 6.855378E+19 2.328902E+38
4.347243E+14 1.803896E+34 7.704826E+19 2.514644E+38
4.711914E+14 2.264709E+34 8.674959E+19 2.715160E+38
5.110361E+14 2.845359E+34 9.793963E+19 2.931711E+38
5.546457E+14 3.586423E+34 1.109887E+20 3.165543E+38
6.024686E+14 4.517761E+34 1.259409E+20 3.417998E+38
6.549967E+14 5.697712E+34 1.431734E+20 3.690364E+38
7.130176E+14 7.210812E+34 1.632175E+20 3.985026E+38
7.770544E+14 9.111899E+34 1.859892E+20 4.302581E+38
8.480915E+14 1.151809E+35 2.119669E+20 4.645420E+38
9.272991E+14 1.459258E+35 2.417660E+20 5.016003E+38
1.015786E+15 1.844527E+35 2.751509E+20 5.415706E+38
1.115216E+15 2.330928E+35 3.126727E+20 5.847464E+38
1.227561E+15 2.951265E+35 3.550587E+20 6.314092E+38
1.354854E+15 3.727797E+35 4.018140E+20 6.817241E+38
1.500056E+15 4.707260E+35 4.535162E+20 7.360592E+38
1.666930E+15 5.955261E+35 5.109248E+20 7.948267E+38
1.859112E+15 7.517206E+35 5.731745E+20 8.581498E+38
2.082280E+15 9.486566E+35 6.407927E+20 9.265576E+38
2.343467E+15 1.183396E+36 7.099568E+20 1.000753E+39
2.649707E+15 1.458627E+36 7.794534E+20 1.081284E+39
3.011678E+15 1.783945E+36 8.497600E+20 1.169343E+39
3.443205E+15 2.171775E+36 9.213320E+20 1.266350E+39
3.957991E+15 2.634434E+36 9.940458E+20 1.373140E+39
4.576654E+15 3.190452E+36 1.068249E+21 1.491398E+39
5.326482E+15 3.864352E+36 1.144330E+21 1.623223E+39
6.233526E+15 4.679550E+36 1.221896E+21 1.769612E+39
7.339340E+15 5.673389E+36 1.301301E+21 1.933145E+39
8.694492E+15 6.891319E+36 1.382664E+21 2.116392E+39
1.035023E+16 8.379396E+36 1.465473E+21 2.320728E+39
1.237879E+16 1.020255E+37 1.549714E+21 2.548845E+39
1.487343E+16 1.244458E+37 1.635454E+21 2.804044E+39
1.792553E+16 1.518762E+37 1.722047E+21 3.087715E+39
2.169873E+16 1.857875E+37 1.810180E+21 3.405904E+39
2.639805E+16 2.280223E+37 1.900200E+21 3.764776E+39
3.222112E+16 2.803565E+37 1.991376E+21 4.166804E+39
3.947608E+16 3.455597E+37 2.083961E+21 4.618993E+39
4.857237E+16 4.273118E+37 2.178246E+21 5.129938E+39
5.990957E+16 5.292038E+37 2.273420E+21 5.703031E+39
7.411265E+16 6.568526E+37 2.369764E+21 6.348404E+39
9.201101E+16 8.177124E+37 2.467580E+21 7.078380E+39
1.144112E+17 1.019032E+38 2.565985E+21 7.897464E+39
1.425855E+17 1.272246E+38 2.665309E+21 8.820335E+39
1.782198E+17 1.592506E+38 2.765876E+21 9.864677E+39
2.978678E+17 2.667831E+38 2.997196E+21 1.276069E+40
4.978418E+17 4.465078E+38 3.228312E+21 1.650296E+40
8.320684E+17 7.468908E+38 3.459305E+21 2.133967E+40
1.390678E+18 1.248936E+39 3.690225E+21 2.759158E+40
2.324312E+18 2.088030E+39 3.921102E+21 3.567330E+40
366
1.677925E+03 5.097191E+21 1.000000E+00 1.014215E+27
1.837978E+03 5.098467E+21 7.253643E+14 1.110632E+27
2.013450E+03 5.099966E+21 1.502917E+15 1.216338E+27
2.205807E+03 5.101798E+21 2.370634E+15 1.332215E+27
2.416764E+03 5.103907E+21 3.282861E+15 1.459298E+27
2.648095E+03 5.106405E+21 4.269008E+15 1.598653E+27
2.901758E+03 5.109347E+21 5.329180E+15 1.751461E+27
3.179893E+03 5.112843E+21 6.479393E+15 1.919012E+27
3.484827E+03 5.117006E+21 7.729102E+15 2.102705E+27
3.819189E+03 5.121891E+21 9.067282E+15 2.304126E+27
4.185794E+03 5.127664E+21 1.051047E+16 2.524970E+27
4.587825E+03 5.134491E+21 1.206798E+16 2.767154E+27
5.028645E+03 5.142539E+21 1.374333E+16 3.032705E+27
5.511925E+03 5.151975E+21 1.553549E+16 3.323833E+27
6.041950E+03 5.163132E+21 1.746880E+16 3.643119E+27
6.623185E+03 5.176176E+21 1.953097E+16 3.993253E+27
7.260092E+03 5.191440E+21 2.173256E+16 4.376923E+27
7.958800E+03 5.209258E+21 2.407703E+16 4.797821E+27
8.724803E+03 5.229962E+21 2.656225E+16 5.259256E+27
9.564838E+03 5.253940E+21 2.918794E+16 5.765285E+27
1.048625E+04 5.281693E+21 3.196008E+16 6.320334E+27
1.149576E+04 5.313609E+21 3.486810E+16 6.928449E+27
1.260316E+04 5.350133E+21 3.790364E+16 7.595533E+27
1.381764E+04 5.391929E+21 4.107223E+16 8.327114E+27
1.514897E+04 5.439387E+21 4.435388E+16 9.129083E+27
1.660879E+04 5.493228E+21 4.774975E+16 1.000845E+28
1.820932E+04 5.553951E+21 5.124311E+16 1.097257E+28
1.996466E+04 5.622224E+21 5.482547E+16 1.202994E+28
2.188884E+04 5.699378E+21 5.851791E+16 1.318901E+28
2.399903E+04 5.784857E+21 6.224914E+16 1.446013E+28
2.631296E+04 5.880883E+21 6.607209E+16 1.585396E+28
2.884959E+04 5.987455E+21 6.994177E+16 1.738193E+28
3.163156E+04 6.105683E+21 7.385714E+16 1.905769E+28
3.468213E+04 6.236678E+21 7.781367E+16 2.089522E+28
3.802638E+04 6.382104E+21 8.181968E+16 2.290965E+28
4.169366E+04 6.542517E+21 8.584980E+16 2.511865E+28
4.571458E+04 6.720137E+21 8.991961E+16 2.754065E+28
5.012340E+04 6.915519E+21 9.400253E+16 3.019630E+28
5.495744E+04 7.131438E+21 9.811762E+16 3.310806E+28
6.025831E+04 7.369004E+21 1.022469E+17 3.630099E+28
6.607127E+04 7.630439E+21 1.063912E+17 3.980237E+28
7.244034E+04 7.918516E+21 1.105560E+17 4.363870E+28
7.943360E+04 8.235456E+21 1.147348E+17 4.785098E+28
8.709363E+04 8.584590E+21 1.189330E+17 5.246486E+28
9.549398E+04 8.968138E+21 1.231391E+17 5.752462E+28
1.047019E+05 9.389985E+21 1.273582E+17 6.307081E+28
1.148032E+05 9.854017E+21 1.315909E+17 6.915503E+28
1.258772E+05 1.036467E+22 1.358389E+17 7.582515E+28
1.380220E+05 1.092640E+22 1.401005E+17 8.314015E+28
1.513353E+05 1.154418E+22 1.443749E+17 9.115896E+28
1.659397E+05 1.222413E+22 1.486653E+17 9.995533E+28
1.819450E+05 1.297291E+22 1.529742E+17 1.095955E+29
1.994984E+05 1.379718E+22 1.573001E+17 1.201680E+29
2.187402E+05 1.470471E+22 1.616439E+17 1.317574E+29
2.398483E+05 1.570493E+22 1.660099E+17 1.444708E+29
2.629814E+05 1.680728E+22 1.703983E+17 1.584038E+29
2.883539E+05 1.802287E+22 1.748117E+17 1.736854E+29
3.161736E+05 1.936445E+22 1.792538E+17 1.904410E+29
3.466731E+05 2.084480E+22 1.837241E+17 2.088105E+29
3.801217E+05 2.248001E+22 1.882274E+17 2.289561E+29
4.167946E+05 2.428730E+22 1.927666E+17 2.510435E+29
4.570038E+05 2.628608E+22 1.973450E+17 2.752607E+29
5.010920E+05 2.849800E+22 2.019658E+17 3.018139E+29
5.494385E+05 3.094804E+22 2.066335E+17 3.309317E+29
6.024410E+05 3.366341E+22 2.113516E+17 3.628535E+29
6.605892E+05 3.667517E+22 2.161240E+17 3.978742E+29
7.242799E+05 4.001942E+22 2.209570E+17 4.362327E+29
7.941507E+05 4.373501E+22 2.258543E+17 4.783131E+29
8.708128E+05 4.786856E+22 2.308229E+17 5.244834E+29
9.548163E+05 5.247002E+22 2.358671E+17 5.750748E+29
1.046896E+06 5.759879E+22 2.409948E+17 6.305296E+29
